cid,income,year,week,anger,disgust,joy,sad,fear,angerlw,disgustlw,joylw,sadlw,fearlw,bindex,season,cida,cidweek,province,provinceyear,aqi,pm25,realnum,tmin,tmax,wind,sunnyr
2,25089.0,2015,35,8.333300000000001,33.3333,41.6667,8.333300000000001,8.333300000000001,0.166667,0.166667,0.166667,0.25,0.25,24.428571,2,2,235,41,201541,63.285714,41.442857,12,19.285714,29.142857,3.0,0.14285699999999998
2,25089.0,2015,36,11.1111,66.6667,0.0,22.2222,0.0,0.083333,0.333333,0.416667,0.083333,0.083333,8.142857000000001,3,2,236,41,201541,72.85714300000002,48.442857,9,18.428571,25.714286,3.0,0.14285699999999998
2,25089.0,2015,37,0.0,12.5,62.5,0.0,25.0,0.111111,0.666667,0.0,0.222222,0.0,75.285714,3,2,237,41,201541,78.57142900000002,52.8,8,14.714285999999998,25.285714,3.035714,0.714286
2,25089.0,2015,38,3.7037,46.2963,5.5556,14.8148,29.6296,0.0,0.125,0.625,0.0,0.25,41.142857,3,2,238,41,201541,115.71428600000002,84.2,54,17.571429000000002,27.857143,3.0,0.571429
2,25089.0,2015,39,25.0,20.8333,29.1667,16.666700000000002,8.333300000000001,0.037037,0.462963,0.055556,0.148148,0.296296,40.714286,3,2,239,41,201541,112.71428600000002,81.814286,24,17.571429000000002,26.0,3.178571,0.428571
2,25089.0,2015,40,7.142900000000001,7.142900000000001,42.8571,35.7143,7.142900000000001,0.25,0.208333,0.291667,0.166667,0.083333,24.428571,3,2,240,41,201541,91.714286,57.371429000000006,14,13.714285999999998,26.0,3.214286,0.428571
2,25089.0,2015,41,18.1818,0.0,45.4545,18.1818,18.1818,0.07142899999999999,0.07142899999999999,0.428571,0.357143,0.07142899999999999,32.857143,3,2,241,41,201541,93.428571,58.385714,11,10.142857,24.0,3.071429,1.0
2,25089.0,2015,42,15.7895,15.7895,26.3158,26.3158,15.7895,0.181818,0.0,0.454545,0.181818,0.181818,73.57142900000002,3,2,242,41,201541,148.0,110.685714,38,14.142857,25.285714,3.107143,0.571429
2,25089.0,2015,43,8.0,8.0,52.0,20.0,12.0,0.157895,0.157895,0.263158,0.263158,0.157895,58.428571,3,2,243,41,201541,72.285714,46.442857,25,8.857142999999997,16.857143,2.785714,0.285714
2,25089.0,2015,44,20.0,6.6667000000000005,53.3333,13.3333,6.6667000000000005,0.08,0.08,0.52,0.2,0.12,41.142857,3,2,244,41,201541,141.28571399999996,105.0,15,6.857142999999999,17.0,2.642857,0.714286
2,25089.0,2015,45,3.125,18.75,50.0,15.625,12.5,0.2,0.06666699999999999,0.533333,0.13333299999999998,0.06666699999999999,79.57142900000002,3,2,245,41,201541,89.285714,66.64285699999999,32,4.285714,10.142857,3.321429,0.14285699999999998
