cid,year,week,anger,disgust,joy,sad,fear,angerlw,disgustlw,joylw,sadlw,fearlw,bindex,season,cida,cidweek,province,provinceyear,aqi,pm25,realnum,tmin,tmax,wind,sunnyr
4,2017,1,12.8852,22.409000000000002,26.6106,26.3305,11.7647,0.095238,0.190476,0.285714,0.285714,0.14285699999999998,316.714286,4,4,401,61,201761,228.714286,184.142857,357,-0.2,7.4,0.0,0.285714
4,2017,2,5.9701,28.3582,34.328399999999995,22.3881,8.955200000000003,0.128852,0.22409,0.266106,0.263305,0.117647,130.571429,4,4,402,61,201761,76.85714300000002,57.428571,67,-2.285714,6.857142999999999,0.0,0.428571
4,2017,3,21.8182,18.1818,34.545500000000004,21.8182,3.6364,0.059701,0.283582,0.34328400000000003,0.223881,0.08955199999999999,154.71428600000004,4,4,403,61,201761,144.71428600000004,109.0,55,-2.714286,5.142857,0.0,0.285714
4,2017,4,15.0943,15.0943,43.3962,20.7547,5.6604,0.218182,0.181818,0.345455,0.218182,0.036364,146.571429,4,4,404,61,201761,213.285714,167.85714299999995,53,-1.0,8.2,0.0,0.285714
4,2017,5,11.7647,29.4118,32.3529,26.4706,0.0,0.150943,0.150943,0.433962,0.207547,0.056604,123.71428600000002,4,4,405,61,201761,150.28571399999996,112.0,34,-2.2,4.2,0.0,0.14285699999999998
4,2017,6,6.0606,12.1212,45.4545,24.2424,12.1212,0.117647,0.294118,0.323529,0.264706,0.0,135.28571399999998,4,4,406,61,201761,144.571429,112.142857,33,-2.0,8.25,0.0,0.571429
4,2017,7,10.0,10.0,30.0,40.0,10.0,0.060605999999999986,0.121212,0.454545,0.242424,0.121212,101.0,4,4,407,61,201761,168.0,128.28571399999998,10,3.0,15.0,0.0,0.571429
4,2017,8,16.666700000000002,0.0,66.6667,16.666700000000002,0.0,0.1,0.1,0.3,0.4,0.1,105.142857,4,4,408,61,201761,99.142857,71.714286,6,0.4,10.2,0.0,0.428571
4,2017,9,0.0,25.0,75.0,0.0,0.0,0.166667,0.0,0.666667,0.166667,0.0,51.0,2,4,409,61,201761,89.285714,63.285714,4,2.333333,14.5,0.0,0.714286
4,2017,10,0.0,0.0,100.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,76.285714,1,4,410,61,201761,80.714286,57.285714,2,3.285714,13.857143,0.0,0.0
4,2017,11,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81.85714300000002,1,4,411,61,201761,72.85714300000002,53.714286,2,3.428571,9.571429,0.0,0.0
4,2017,12,0.0,8.333300000000001,41.6667,50.0,0.0,0.0,0.0,1.0,0.0,0.0,86.285714,1,4,412,61,201761,113.142857,79.0,12,6.0,14.0,0.0,0.14285699999999998
4,2017,13,33.3333,33.3333,0.0,33.3333,0.0,0.0,0.083333,0.416667,0.5,0.0,92.857143,1,4,413,61,201761,83.85714300000002,52.142857,3,6.571428999999998,19.142857,0.0,0.571429
4,2017,14,0.0,66.6667,33.3333,0.0,0.0,0.333333,0.333333,0.0,0.333333,0.0,67.0,1,4,414,61,201761,94.142857,69.14285699999999,3,10.714286,19.0,0.0,0.14285699999999998
4,2017,15,33.3333,16.666700000000002,33.3333,8.333300000000001,8.333300000000001,0.0,0.666667,0.333333,0.0,0.0,57.428571,1,4,415,61,201761,57.285714,28.714286,12,10.0,21.0,0.0,0.428571
4,2017,16,18.1818,0.0,45.4545,27.2727,9.0909,0.333333,0.166667,0.333333,0.083333,0.083333,60.14285699999999,1,4,416,61,201761,104.142857,37.714286,11,9.142857,24.0,0.0,0.714286
4,2017,17,0.0,25.0,25.0,25.0,25.0,0.181818,0.0,0.454545,0.272727,0.090909,66.14285699999999,1,4,417,61,201761,84.42857099999998,46.285714,4,12.857143,24.857143,0.0,0.428571
4,2017,18,13.3333,33.3333,33.3333,6.6667000000000005,13.3333,0.0,0.25,0.25,0.25,0.25,37.857143,1,4,418,61,201761,138.0,34.714286,15,12.571429,23.428571,0.0,0.428571
