cid,income,year,week,anger,disgust,joy,sad,fear,angerlw,disgustlw,joylw,sadlw,fearlw,bindex,season,cida,cidweek,province,provinceyear,aqi,pm25,realnum,tmin,tmax,wind,sunnyr
31,36555.0,2018,11,22.8571,14.285700000000002,51.4286,8.5714,2.8571,0.0,0.0,0.714286,0.285714,0.0,117.0,1,31,3111,44,201844,70.14285699999999,38.571429,35,17.714285999999994,25.428571,0.5,0.0
31,36555.0,2018,12,5.5556,22.2222,50.0,16.666700000000002,5.5556,0.228571,0.14285699999999998,0.514286,0.085714,0.028571,120.428571,1,31,3112,44,201844,67.14285699999999,34.142857,18,14.428571,23.285714,0.5,0.571429
31,36555.0,2018,13,5.0,7.5,55.00000000000001,27.500000000000004,5.0,0.055556,0.222222,0.5,0.166667,0.055556,135.14285700000002,1,31,3113,44,201844,100.428571,42.142857,40,19.714286,27.428571,0.0,0.0
31,36555.0,2018,14,0.0,21.2121,51.51520000000001,21.2121,6.0606,0.05,0.075,0.55,0.275,0.05,118.28571399999998,1,31,3114,44,201844,79.714286,32.714286,33,17.0,26.714286,1.0,0.285714
31,36555.0,2018,15,4.7619,14.285700000000002,61.9048,14.285700000000002,4.7619,0.0,0.212121,0.515152,0.212121,0.060605999999999986,123.142857,1,31,3115,44,201844,52.0,25.857143,21,20.0,27.857143,0.5,0.0
31,36555.0,2018,16,11.7647,11.7647,47.0588,17.6471,11.7647,0.047619,0.14285699999999998,0.6190479999999999,0.14285699999999998,0.047619,117.428571,1,31,3116,44,201844,72.714286,40.571429,17,19.714286,25.428571,0.0,0.0
31,36555.0,2018,17,15.3846,0.0,61.5385,23.0769,0.0,0.117647,0.117647,0.470588,0.17647100000000002,0.117647,115.71428600000002,1,31,3117,44,201844,62.714286,38.142857,13,21.857143,26.714286,0.0,0.0
31,36555.0,2018,18,27.2727,9.0909,40.9091,13.636400000000002,9.0909,0.153846,0.0,0.6153850000000001,0.230769,0.0,122.857143,1,31,3118,44,201844,51.285714,23.857143,22,23.571429,29.857143,0.0,0.0
31,36555.0,2018,19,0.0,37.5,62.5,0.0,0.0,0.272727,0.090909,0.409091,0.136364,0.090909,105.428571,1,31,3119,44,201844,49.714286,22.142857,8,22.857143,27.714286,0.0,0.0
31,36555.0,2018,20,10.0,40.0,40.0,0.0,10.0,0.0,0.375,0.625,0.0,0.0,95.0,1,31,3120,44,201844,57.85714300000001,16.714285999999998,10,26.142857,34.0,0.0,0.0
31,36555.0,2018,21,0.0,11.1111,44.4444,22.2222,22.2222,0.1,0.4,0.4,0.0,0.1,125.0,1,31,3121,44,201844,78.85714300000002,16.428570999999998,9,26.571429,35.0,0.0,0.0
31,36555.0,2018,22,0.0,50.0,33.3333,16.666700000000002,0.0,0.0,0.111111,0.444444,0.222222,0.222222,104.142857,1,31,3122,44,201844,92.714286,22.142857,6,26.571429,34.285714,0.0,0.0
31,36555.0,2018,23,0.0,28.571400000000004,42.8571,14.285700000000002,14.285700000000002,0.0,0.5,0.333333,0.166667,0.0,112.571429,2,31,3123,44,201844,50.42857100000001,14.714285999999998,7,24.571429,29.714286,1.142857,0.0
31,36555.0,2018,24,40.0,20.0,30.0,10.0,0.0,0.0,0.285714,0.428571,0.14285699999999998,0.14285699999999998,104.285714,2,31,3124,44,201844,111.857143,28.0,10,25.428571,31.142857,0.0,0.0
31,36555.0,2018,25,0.0,62.5,12.5,25.0,0.0,0.4,0.2,0.3,0.1,0.0,75.714286,2,31,3125,44,201844,51.571429,16.142857,8,26.428571,32.857143,0.0,0.0
31,36555.0,2018,26,0.0,0.0,50.0,50.0,0.0,0.0,0.625,0.125,0.25,0.0,67.57142900000001,2,31,3126,44,201844,49.42857100000001,15.428571,2,26.857143,34.142857,0.0,0.0
31,36555.0,2018,27,33.3333,0.0,33.3333,33.3333,0.0,0.0,0.0,0.5,0.5,0.0,60.14285699999999,2,31,3127,44,201844,37.857143,15.571429,3,26.857143,34.0,0.0,0.0
31,36555.0,2018,28,0.0,0.0,50.0,50.0,0.0,0.333333,0.0,0.333333,0.333333,0.0,60.285714,2,31,3128,44,201844,63.14285699999999,15.285714000000002,4,26.0,32.714286,0.0,0.0
31,36555.0,2018,29,0.0,16.666700000000002,33.3333,16.666700000000002,33.3333,0.0,0.0,0.5,0.5,0.0,70.0,2,31,3129,44,201844,75.285714,18.571429,6,26.571429,34.0,0.0,0.0
31,36555.0,2018,30,11.1111,22.2222,22.2222,33.3333,11.1111,0.0,0.166667,0.333333,0.166667,0.333333,43.42857100000001,2,31,3130,44,201844,44.571429,16.428570999999998,9,25.857143,32.428571000000005,0.0,0.0
31,36555.0,2018,31,14.285700000000002,14.285700000000002,0.0,57.1429,14.285700000000002,0.111111,0.222222,0.222222,0.333333,0.111111,67.0,2,31,3131,44,201844,49.42857100000001,18.857143,7,26.857143,34.428571000000005,0.0,0.0
31,36555.0,2018,32,0.0,14.285700000000002,64.2857,21.4286,0.0,0.14285699999999998,0.14285699999999998,0.0,0.571429,0.14285699999999998,78.42857099999998,2,31,3132,44,201844,71.0,23.428571,14,26.142857,33.0,1.0,0.0
31,36555.0,2018,33,33.3333,66.6667,0.0,0.0,0.0,0.0,0.14285699999999998,0.642857,0.214286,0.0,85.285714,2,31,3133,44,201844,60.428571,22.142857,3,26.0,31.571429,1.0,0.0
31,36555.0,2018,34,20.0,10.0,30.0,20.0,20.0,0.333333,0.666667,0.0,0.0,0.0,99.142857,2,31,3134,44,201844,106.142857,35.57142899999999,10,26.428571,34.142857,0.0,0.0
31,36555.0,2018,35,8.333300000000001,8.333300000000001,33.3333,41.6667,8.333300000000001,0.2,0.1,0.3,0.2,0.2,88.14285699999998,2,31,3135,44,201844,39.42857100000001,16.428570999999998,24,25.571429,30.285714,0.0,0.0
31,36555.0,2018,36,3.3333000000000004,0.0,13.3333,83.3333,0.0,0.083333,0.083333,0.333333,0.416667,0.083333,128.14285700000002,3,31,3136,44,201844,79.0,27.285714,30,25.142857,32.0,0.0,0.0
31,36555.0,2018,37,0.0,13.3333,80.0,0.0,6.6667000000000005,0.033333,0.0,0.13333299999999998,0.833333,0.0,91.714286,3,31,3137,44,201844,69.0,28.714286,15,25.571429,33.428571000000005,1.5714290000000002,0.285714
31,36555.0,2018,38,9.0909,36.3636,36.3636,18.1818,0.0,0.0,0.13333299999999998,0.8,0.0,0.06666699999999999,53.428571,3,31,3138,44,201844,78.42857099999998,26.285714,11,25.285714,32.285714,0.785714,0.0
31,36555.0,2018,39,5.263199999999999,5.263199999999999,57.8947,31.5789,0.0,0.090909,0.363636,0.363636,0.181818,0.0,78.714286,3,31,3139,44,201844,68.714286,28.857143,19,23.285714,31.142857,0.0,0.428571
31,36555.0,2018,40,8.333300000000001,16.666700000000002,33.3333,41.6667,0.0,0.052632000000000005,0.052632000000000005,0.578947,0.315789,0.0,78.57142900000002,3,31,3140,44,201844,122.571429,42.285714,12,30.285714,21.0,0.0,1.0
31,36555.0,2018,41,9.0909,9.0909,22.7273,40.9091,18.1818,0.083333,0.166667,0.333333,0.416667,0.0,83.714286,3,31,3141,44,201844,86.57142900000002,43.714286,22,28.0,20.571429,0.5,0.14285699999999998
31,36555.0,2018,42,9.6774,6.4516,35.4839,38.70970000000001,9.6774,0.090909,0.090909,0.227273,0.409091,0.181818,93.857143,3,31,3142,44,201844,55.0,26.857143,31,25.714286,20.285714,0.0,0.0
31,36555.0,2018,43,10.3448,10.3448,37.931,31.0345,10.3448,0.096774,0.06451599999999999,0.354839,0.387097,0.096774,132.28571399999998,3,31,3143,44,201844,68.85714300000001,34.714286,29,26.571429,20.571429,0.0,0.14285699999999998
31,36555.0,2018,44,4.5455000000000005,9.0909,63.6364,13.636400000000002,9.0909,0.103448,0.103448,0.37931,0.310345,0.103448,123.28571399999998,3,31,3144,44,201844,67.14285699999999,33.142857,22,22.857143,22.714286,1.0,0.428571
31,36555.0,2018,45,23.0769,7.6923,30.7692,30.7692,7.6923,0.045455,0.090909,0.636364,0.136364,0.090909,106.857143,3,31,3145,44,201844,82.57142900000002,49.571429,26,19.285714,27.0,0.0,0.0
31,36555.0,2018,46,9.2105,26.3158,34.2105,23.6842,6.5789,0.230769,0.076923,0.307692,0.307692,0.076923,143.14285700000005,3,31,3146,44,201844,65.42857099999999,33.571428999999995,76,19.142857,25.285714,0.5,0.0
31,36555.0,2018,47,20.0,30.0,40.0,0.0,10.0,0.092105,0.263158,0.342105,0.236842,0.065789,112.28571399999998,3,31,3147,44,201844,61.14285699999999,38.857143,10,14.857143,22.571429,2.0,0.14285699999999998
31,36555.0,2018,48,12.3288,26.0274,30.137000000000004,28.7671,2.7397,0.2,0.3,0.4,0.0,0.1,172.428571,3,31,3148,44,201844,80.85714300000002,55.571429,73,16.142857,24.428571,2.0,0.0
31,36555.0,2018,49,7.8947,5.263199999999999,42.1053,36.8421,7.8947,0.123288,0.260274,0.30137,0.287671,0.027397,139.28571399999998,4,31,3149,44,201844,54.14285699999999,28.714286,38,14.0,21.285714,2.285714,0.0
31,36555.0,2018,50,4.7619,23.8095,42.8571,23.8095,4.7619,0.078947,0.052632000000000005,0.421053,0.368421,0.078947,110.142857,4,31,3150,44,201844,40.42857100000001,25.857143,21,10.0,15.571429,2.857143,0.0
31,36555.0,2018,51,11.5385,15.3846,42.3077,26.9231,3.8462000000000014,0.047619,0.238095,0.428571,0.238095,0.047619,125.28571399999998,4,31,3151,44,201844,77.0,45.857143,26,14.571429,23.0,2.142857,0.0
31,36555.0,2018,52,0.0,18.1818,36.3636,36.3636,9.0909,0.115385,0.153846,0.423077,0.269231,0.038462,103.285714,4,31,3152,44,201844,48.714286,28.285714,11,10.857143,17.857143,3.0,0.0
31,36555.0,2019,1,15.3846,7.6923,53.8462,23.0769,0.0,0.0,0.181818,0.363636,0.363636,0.090909,118.571429,4,31,3101,44,201944,53.0,33.428571000000005,13,11.571429,15.142857,2.285714,0.0
31,36555.0,2019,2,5.263199999999999,5.263199999999999,63.1579,15.7895,10.5263,0.153846,0.076923,0.538462,0.230769,0.0,134.71428600000002,4,31,3102,44,201944,70.57142900000002,46.714286,19,14.428571,18.571429,2.142857,0.0
31,36555.0,2019,3,18.75,25.0,12.5,37.5,6.25,0.052632000000000005,0.052632000000000005,0.631579,0.157895,0.105263,111.71428600000002,4,31,3103,44,201944,68.285714,42.857143,16,11.428571,18.428571,2.571429,0.0
31,36555.0,2019,4,0.0,0.0,50.0,50.0,0.0,0.1875,0.25,0.125,0.375,0.0625,123.142857,4,31,3104,44,201944,83.42857099999998,60.285714,2,10.571429,20.857143,2.285714,1.0
31,36555.0,2019,5,0.0,0.0,33.3333,33.3333,33.3333,0.0,0.0,0.5,0.5,0.0,94.857143,4,31,3105,44,201944,56.428571,31.142857,3,15.0,22.285714,2.0,0.0
31,36555.0,2019,6,40.0,20.0,20.0,20.0,0.0,0.0,0.0,0.333333,0.333333,0.333333,69.714286,4,31,3106,44,201944,37.42857100000001,18.571429,5,17.571429000000002,24.285714,2.571429,0.0
31,36555.0,2019,7,0.0,66.6667,16.666700000000002,16.666700000000002,0.0,0.4,0.2,0.2,0.2,0.0,116.857143,4,31,3107,44,201944,52.714286,29.142857,6,16.571429000000002,22.428571,1.857143,0.0
31,36555.0,2019,8,20.0,20.0,60.0,0.0,0.0,0.0,0.666667,0.166667,0.166667,0.0,124.71428600000002,4,31,3108,44,201944,43.142857,18.285714,5,14.714285999999998,19.285714,2.571429,0.0
31,36555.0,2019,9,18.1818,63.6364,18.1818,0.0,0.0,0.2,0.2,0.6,0.0,0.0,139.14285700000002,2,31,3109,44,201944,68.42857099999999,39.0,11,15.142857,21.857143,2.285714,0.0
31,36555.0,2019,10,25.0,25.0,12.5,37.5,0.0,0.181818,0.636364,0.181818,0.0,0.0,100.285714,1,31,3110,44,201944,51.142857,16.571429000000002,8,13.714285999999998,18.857143,2.714286,0.14285699999999998
31,36555.0,2019,11,0.0,0.0,0.0,100.0,0.0,0.25,0.25,0.125,0.375,0.0,109.0,1,31,3111,44,201944,78.714286,46.142857,1,17.0,23.142857,2.0,0.14285699999999998
31,36555.0,2019,12,33.3333,0.0,33.3333,33.3333,0.0,0.0,0.0,0.0,1.0,0.0,109.28571399999998,1,31,3112,44,201944,51.142857,24.714286,3,17.571429000000002,24.285714,2.428571,0.0
31,36555.0,2019,13,0.0,0.0,25.0,0.0,75.0,0.333333,0.0,0.333333,0.333333,0.0,107.71428600000002,1,31,3113,44,201944,66.14285699999999,32.285714,4,18.571429,25.142857,2.142857,0.0
31,36555.0,2019,14,0.0,0.0,40.0,40.0,20.0,0.0,0.0,0.25,0.0,0.75,115.0,1,31,3114,44,201944,59.0,33.285714,5,21.142857,27.0,2.285714,0.0
31,36555.0,2019,15,0.0,40.0,50.0,10.0,0.0,0.0,0.0,0.4,0.4,0.2,109.142857,1,31,3115,44,201944,54.714286,22.0,10,20.0,26.0,2.285714,0.0
31,36555.0,2019,16,0.0,33.3333,0.0,0.0,66.6667,0.0,0.4,0.5,0.1,0.0,97.285714,1,31,3116,44,201944,66.285714,28.0,3,21.714286,25.857143,2.714286,0.0
31,36555.0,2019,17,0.0,0.0,33.3333,0.0,66.6667,0.0,0.333333,0.0,0.0,0.666667,102.714286,1,31,3117,44,201944,47.0,19.428571,3,23.571429,29.428571,3.0,0.0
31,36555.0,2019,18,20.0,0.0,0.0,0.0,80.0,0.0,0.0,0.333333,0.0,0.666667,95.142857,1,31,3118,44,201944,52.85714300000001,20.142857,5,20.571429,25.857143,2.285714,0.0
31,36555.0,2019,19,0.0,22.2222,66.6667,11.1111,0.0,0.2,0.0,0.0,0.0,0.8,114.857143,1,31,3119,44,201944,81.42857099999998,25.857143,9,22.142857,27.142857,2.428571,0.0
31,36555.0,2019,20,25.0,37.5,12.5,12.5,12.5,0.0,0.222222,0.666667,0.111111,0.0,116.28571399999998,1,31,3120,44,201944,51.0,18.428571,8,25.285714,33.0,2.857143,0.0
31,36555.0,2019,21,0.0,14.285700000000002,42.8571,42.8571,0.0,0.25,0.375,0.125,0.125,0.125,117.0,1,31,3121,44,201944,47.714286,21.857143,7,24.142857,30.142857,2.571429,0.0
31,36555.0,2019,22,100.0,0.0,0.0,0.0,0.0,0.0,0.14285699999999998,0.428571,0.428571,0.0,110.571429,1,31,3122,44,201944,49.714286,17.428570999999998,2,24.857143,29.142857,2.428571,0.0
31,36555.0,2019,23,0.0,33.3333,66.6667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,102.571429,2,31,3123,44,201944,36.42857100000001,10.714286,3,26.142857,33.428571000000005,3.0,0.0
31,36555.0,2019,24,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.666667,0.0,0.0,117.428571,2,31,3124,44,201944,87.285714,18.142857,0,25.142857,31.285714,2.285714,0.0
31,36555.0,2019,25,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,107.857143,2,31,3125,44,201944,38.857143,9.714286,2,26.857143,33.714286,2.857143,0.0
31,36555.0,2019,26,0.0,0.0,50.0,25.0,25.0,0.0,0.0,0.5,0.0,0.5,74.0,2,31,3126,44,201944,70.57142900000002,19.0,4,27.0,33.428571000000005,2.428571,0.0
31,36555.0,2019,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.25,85.85714300000002,2,31,3127,44,201944,43.571429,11.142857,0,26.714286,33.571428999999995,3.142857,0.0
31,36555.0,2019,28,0.0,20.0,60.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,68.285714,2,31,3128,44,201944,44.714286,17.571429000000002,5,26.857143,33.428571000000005,2.857143,0.0
31,36555.0,2019,29,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.2,0.0,110.28571399999998,2,31,3129,44,201944,71.57142900000002,26.571429,0,27.428571,35.0,2.571429,0.285714
31,36555.0,2019,30,0.0,0.0,75.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,111.142857,2,31,3130,44,201944,49.714286,15.142857,4,26.714286,34.428571000000005,2.714286,0.0
31,36555.0,2019,31,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.75,0.0,0.25,93.428571,2,31,3131,44,201944,62.714286,13.714285999999998,4,25.857143,31.142857,3.428571,0.0
31,36555.0,2019,32,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,76.57142900000002,2,31,3132,44,201944,103.714286,26.714286,0,27.428571,35.42857100000001,2.428571,0.0
31,36555.0,2019,33,0.0,0.0,80.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,109.142857,2,31,3133,44,201944,73.42857099999998,20.714286,5,25.857143,33.0,2.285714,0.0
31,36555.0,2019,34,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.8,0.2,0.0,33.428571000000005,2,31,3134,44,201944,105.0,31.571429,2,26.857143,34.285714,2.285714,0.14285699999999998
31,36555.0,2019,35,20.0,20.0,60.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,52.42857100000001,2,31,3135,44,201944,50.0,13.714285999999998,5,25.857143,32.285714,2.714286,0.14285699999999998
31,36555.0,2019,36,100.0,0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,32.857143,3,31,3136,44,201944,87.85714300000002,24.428571,1,25.714286,33.0,2.571429,0.14285699999999998
31,36555.0,2019,37,0.0,33.3333,66.6667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60.85714300000001,3,31,3137,44,201944,117.857143,23.571429,3,27.0,34.857143,2.0,0.428571
31,36555.0,2019,38,0.0,100.0,0.0,0.0,0.0,0.0,0.333333,0.666667,0.0,0.0,25.714286,3,31,3138,44,201944,117.857143,30.285714,1,24.428571,33.0,3.142857,0.857143
31,36555.0,2019,39,0.0,50.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,88.0,3,31,3139,44,201944,155.85714299999995,49.285714,2,23.571429,33.0,2.285714,1.0
31,36555.0,2019,40,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,95.571429,3,31,3140,44,201944,106.0,36.285714,0,24.0,33.857143,2.142857,0.571429
31,36555.0,2019,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.57142900000002,3,31,3141,44,201944,97.714286,40.571429,0,23.857143,31.571429,2.285714,0.14285699999999998
31,36555.0,2019,42,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,88.285714,3,31,3142,44,201944,110.571429,36.42857100000001,2,21.428571,30.142857,2.714286,1.0
31,36555.0,2019,43,0.0,0.0,0.0,66.6667,33.3333,0.0,0.5,0.0,0.0,0.5,93.285714,3,31,3143,44,201944,104.0,38.42857100000001,3,21.428571,29.142857,2.428571,0.14285699999999998
31,36555.0,2019,44,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.333333,74.14285699999998,3,31,3144,44,201944,102.571429,42.285714,1,19.0,28.428571,2.857143,0.857143
31,36555.0,2019,45,0.0,0.0,50.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,82.285714,3,31,3145,44,201944,101.714286,46.571429,2,17.571429000000002,27.428571,2.571429,0.857143
31,36555.0,2019,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,90.0,3,31,3146,44,201944,102.571429,44.857143,0,17.142857,27.0,2.571429,0.714286
31,36555.0,2019,47,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.71428600000002,3,31,3147,44,201944,97.428571,47.142857,2,16.142857,25.714286,2.285714,0.857143
34,32451.0,2017,1,8.3571,21.6524,39.4112,16.7142,13.8651,0.167331,0.250996,0.49004,0.07968099999999999,0.011952,681.714286,4,34,3401,35,201735,69.42857099999999,46.857143,1053,15.714285999999998,22.0,3.0,0.285714
34,32451.0,2017,2,18.863,20.9302,28.4238,25.0646,6.718300000000001,0.083571,0.216524,0.394112,0.167142,0.138651,335.428571,4,34,3402,35,201735,61.0,40.571429,387,10.428571,15.0,1.5,0.0
34,32451.0,2017,3,13.1737,20.9581,36.5269,22.7545,6.5867999999999975,0.18863,0.209302,0.284238,0.250646,0.067183,190.857143,4,34,3403,35,201735,46.857143,28.571429,167,9.285714,14.0,1.0,0.14285699999999998
34,32451.0,2017,4,10.5556,26.6667,41.6667,15.0,6.1111,0.131737,0.209581,0.365269,0.227545,0.065868,148.85714299999995,4,34,3404,35,201735,53.571429,35.142857,180,8.571429,15.428571,2.0,0.428571
34,32451.0,2017,5,15.7895,14.9123,50.0,18.421100000000006,0.8772,0.105556,0.266667,0.416667,0.15,0.061111,140.28571399999998,4,34,3405,35,201735,45.285714,30.571429,114,10.714286,17.571429000000002,1.642857,0.0
34,32451.0,2017,6,15.1515,15.1515,45.4545,18.1818,6.0606,0.157895,0.149123,0.5,0.184211,0.008772,131.28571399999998,4,34,3406,35,201735,53.85714300000001,35.42857100000001,66,7.571428999999998,15.0,2.0,0.428571
34,32451.0,2017,7,0.0,15.625,43.75,31.25,9.375,0.151515,0.151515,0.454545,0.181818,0.060605999999999986,146.71428600000004,4,34,3407,35,201735,63.14285699999999,39.285714,32,9.142857,18.857143,1.0,0.714286
34,32451.0,2017,8,4.2553,19.1489,59.5745,14.8936,2.1277,0.0,0.15625,0.4375,0.3125,0.09375,144.0,4,34,3408,35,201735,51.714286,26.714286,47,9.285714,16.0,0.5,0.0
34,32451.0,2017,9,7.142900000000001,28.571400000000004,21.4286,42.8571,0.0,0.042553,0.191489,0.595745,0.148936,0.021277,146.85714299999995,2,34,3409,35,201735,74.285714,45.285714,14,8.857142999999997,18.428571,3.642857,0.428571
34,32451.0,2017,10,35.2941,17.6471,35.2941,11.7647,0.0,0.07142899999999999,0.285714,0.214286,0.428571,0.0,153.0,1,34,3410,35,201735,58.714286,33.0,17,10.857143,16.857143,2.5,0.14285699999999998
34,32451.0,2017,11,15.7895,36.8421,42.1053,5.263199999999999,0.0,0.352941,0.17647100000000002,0.352941,0.117647,0.0,162.71428600000004,1,34,3411,35,201735,52.85714300000001,26.571429,19,10.857143,16.428570999999998,2.5,0.0
34,32451.0,2017,12,33.3333,22.2222,16.666700000000002,22.2222,5.5556,0.157895,0.368421,0.421053,0.052632000000000005,0.0,145.71428600000004,1,34,3412,35,201735,55.285714,23.0,18,12.285714,18.428571,2.5,0.0
34,32451.0,2017,13,5.0,30.0,47.5,12.5,5.0,0.333333,0.222222,0.166667,0.222222,0.055556,139.0,1,34,3413,35,201735,68.42857099999999,38.285714,40,12.142857,20.714286,3.0,0.14285699999999998
34,32451.0,2017,14,21.4286,21.4286,28.571400000000004,28.571400000000004,0.0,0.05,0.3,0.475,0.125,0.05,139.0,1,34,3414,35,201735,78.85714300000002,41.285714,28,15.714285999999998,25.0,3.0,0.428571
34,32451.0,2017,15,11.2676,18.309900000000006,36.6197,30.9859,2.8169,0.214286,0.214286,0.285714,0.285714,0.0,136.571429,1,34,3415,35,201735,62.714286,26.0,71,16.285714000000002,24.0,2.0,0.14285699999999998
34,32451.0,2017,16,18.6047,25.5814,30.2326,25.5814,0.0,0.112676,0.183099,0.366197,0.309859,0.028169,134.85714299999998,1,34,3416,35,201735,63.428571,35.57142899999999,43,18.857143,26.571429,3.5,0.0
34,32451.0,2017,17,17.1429,17.1429,40.0,20.0,5.7143,0.186047,0.255814,0.30232600000000004,0.255814,0.0,122.857143,1,34,3417,35,201735,80.14285699999998,27.0,35,15.0,23.142857,3.0,0.428571
34,32451.0,2017,18,8.8235,26.4706,35.2941,26.4706,2.9412000000000003,0.171429,0.171429,0.4,0.2,0.057142999999999985,137.571429,1,34,3418,35,201735,68.14285699999999,30.0,34,19.571429,26.571429,3.5,0.14285699999999998
34,32451.0,2017,19,0.0,25.0,45.8333,25.0,4.1667000000000005,0.08823500000000001,0.264706,0.352941,0.264706,0.029412,143.14285700000005,1,34,3419,35,201735,65.57142900000001,19.142857,24,20.285714,29.428571,3.5,0.0
34,32451.0,2017,20,13.3333,20.0,46.6667,20.0,0.0,0.0,0.25,0.458333,0.25,0.041667,132.85714299999998,1,34,3420,35,201735,58.0,18.571429,15,19.428571,27.285714,3.5,0.0
34,32451.0,2017,21,18.5455,12.0,19.6364,14.5455,35.2727,0.13333299999999998,0.2,0.466667,0.2,0.0,136.428571,1,34,3421,35,201735,68.57142900000001,23.142857,275,20.714286,28.285714,3.5,0.0
34,32451.0,2017,22,0.0,18.1818,63.6364,9.0909,9.0909,0.185455,0.12,0.196364,0.145455,0.352727,132.28571399999998,1,34,3422,35,201735,58.85714300000001,20.428571,11,22.0,28.857143,2.928571,0.0
34,32451.0,2017,23,21.0526,5.263199999999999,52.6316,21.0526,0.0,0.0,0.181818,0.636364,0.090909,0.090909,134.28571399999998,2,34,3423,35,201735,54.14285699999999,21.857143,19,23.571429,30.571429,3.5,0.0
34,32451.0,2017,24,4.3478,30.4348,39.1304,13.0435,13.0435,0.210526,0.052632000000000005,0.526316,0.210526,0.0,129.14285700000002,2,34,3424,35,201735,41.285714,11.571429,23,22.142857,27.428571,3.0,0.0
34,32451.0,2017,25,16.666700000000002,8.333300000000001,54.1667,16.666700000000002,4.1667000000000005,0.043478,0.304348,0.391304,0.130435,0.130435,127.428571,2,34,3425,35,201735,46.714286,19.714286,24,24.142857,30.571429,3.5,0.0
34,32451.0,2017,26,15.1515,33.3333,36.3636,9.0909,6.0606,0.166667,0.083333,0.541667,0.166667,0.041667,123.571429,2,34,3426,35,201735,60.14285699999999,19.571429,33,24.714286,33.0,3.5,0.0
34,32451.0,2017,27,23.8095,23.8095,38.0952,14.285700000000002,0.0,0.151515,0.333333,0.363636,0.090909,0.060605999999999986,88.85714300000002,2,34,3427,35,201735,47.0,16.714285999999998,21,25.285714,34.142857,3.5,0.0
34,32451.0,2017,28,4.3478,54.3478,26.087,13.0435,2.1739,0.238095,0.238095,0.380952,0.14285699999999998,0.0,103.0,2,34,3428,35,201735,75.0,21.571429,46,25.142857,36.285714,3.214286,0.14285699999999998
34,32451.0,2017,29,2.2727,20.4545,70.4545,5.6818,1.1364,0.043478,0.543478,0.26087,0.130435,0.021739,94.428571,2,34,3429,35,201735,65.0,23.285714,88,26.142857,37.142857,2.928571,0.0
34,32451.0,2017,30,6.4516,22.5806,45.1613,16.128999999999998,9.6774,0.022727,0.204545,0.704545,0.056818,0.011364,103.428571,2,34,3430,35,201735,79.14285699999998,23.142857,31,26.714286,38.0,3.357143,0.0
34,32451.0,2017,31,5.5556,22.2222,38.8889,33.3333,0.0,0.06451599999999999,0.225806,0.451613,0.16129000000000002,0.096774,84.42857099999998,2,34,3431,35,201735,57.714286,21.0,36,26.428571,32.571428999999995,2.642857,0.0
34,32451.0,2017,32,8.333300000000001,62.5,12.5,16.666700000000002,0.0,0.055556,0.222222,0.388889,0.333333,0.0,85.714286,2,34,3432,35,201735,69.714286,26.857143,72,27.0,36.142857,2.5,0.0
34,32451.0,2017,33,14.285700000000002,14.285700000000002,47.619,19.0476,4.7619,0.083333,0.625,0.125,0.166667,0.0,109.428571,2,34,3433,35,201735,98.428571,33.285714,21,27.0,36.42857100000001,1.5,0.14285699999999998
34,32451.0,2017,34,16.666700000000002,22.2222,33.3333,11.1111,16.666700000000002,0.14285699999999998,0.14285699999999998,0.47619,0.190476,0.047619,98.0,2,34,3434,35,201735,51.42857100000001,18.428571,18,26.714286,34.142857,2.214286,0.0
34,32451.0,2017,35,10.0,10.0,45.0,20.0,15.0,0.166667,0.222222,0.333333,0.111111,0.166667,118.0,2,34,3435,35,201735,50.142857,15.142857,20,25.857143,33.857143,3.214286,0.0
34,32451.0,2017,36,2.2222,15.5556,66.6667,15.5556,0.0,0.1,0.1,0.45,0.2,0.15,125.71428600000002,3,34,3436,35,201735,52.0,18.714286,45,25.714286,33.142857,1.785714,0.0
